STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT05,WT06,,
USC00350265,"ARLINGTON, OR US",5/28/18,,,0,,,82,60,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/27/18,,,0,,,70,53,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/26/18,,,0,,,76,55,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/25/18,,,0,,,85,61,67,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/24/18,,,0.03,,,88,64,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/23/18,,,0,,,91,59,74,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/22/18,,,0,,,80,55,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/21/18,,,0,,,73,58,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/20/18,,,0,,,79,58,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/19/18,,,0,,,78,55,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/18/18,,,0,,,78,60,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/17/18,,,0,,,75,58,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/16/18,,,0,,,92,60,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/15/18,,,0,,,90,53,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/14/18,,,0,,,88,50,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/13/18,,,0,,,82,52,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/12/18,,,0.05,,,73,48,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/11/18,,,0.01,,,68,50,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/10/18,,,0,,,70,54,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/9/18,,,0.18,,,85,57,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/8/18,,,0,,,81,51,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/7/18,,,0.03,,,74,58,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/6/18,,,0,,,77,53,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/5/18,,,0,,,77,56,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/4/18,,,0,,,74,55,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/3/18,,,0,,,75,47,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/2/18,,,0,,,68,44,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/1/18,,,0,,,64,48,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/30/18,,,0,,,65,46,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/29/18,,,0,,,65,48,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/28/18,,,0.05,,,72,49,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/27/18,,,0,,,83,46,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/26/18,,,0,,,81,42,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/25/18,,,0,,,77,44,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/24/18,,,0,,,69,35,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/23/18,,,0,,,66,34,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/22/18,,,0,,,64,34,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/21/18,,,0,,,70,47,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/20/18,,,0,,,70,38,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/19/18,,,0,,,60,39,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/18/18,,,0,,,56,37,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/17/18,,,0.02,,,56,42,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/16/18,,,0.35,,,57,43,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/15/18,,,0,,,61,43,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/14/18,,,0,,,59,46,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/13/18,,,0,,,56,42,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/12/18,,,0.27,,,58,40,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/11/18,,,0,,,64,38,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/10/18,,,0,,,64,44,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/9/18,,,0,,,58,41,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/8/18,,,0.3,,,66,48,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/7/18,,,0.11,,,68,48,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/6/18,,,0.15,,,56,47,48,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/5/18,,,0.04,,,58,47,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/4/18,,,0,,,56,32,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/3/18,,,0,,,54,31,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/2/18,,,0,,,53,39,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/1/18,,,0,,,62,38,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/31/18,,,0,,,61,36,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/30/18,,,0,,,66,45,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/29/18,,,0,,,57,43,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/28/18,,,0,,,58,47,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/27/18,,,0,,,51,43,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/26/18,,,0,,,54,38,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/25/18,,,0,,,51,36,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/24/18,,,0.03,,,50,31,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/23/18,,,0.01,,,50,28,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/22/18,,,0.07,,,54,41,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/21/18,,,0,,,63,39,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/20/18,,,0,,,57,31,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/19/18,,,0,,,55,34,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/18/18,,,0.09,,,54,42,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/17/18,,,0.7,,,52,41,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/16/18,,,0,,,56,33,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/15/18,,,0,,,55,30,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/14/18,,,0.21,,,63,44,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/13/18,,,0,,,66,32,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/12/18,,,0,,,61,30,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/11/18,,,0,,,58,31,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/10/18,,,0,,,55,25,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/9/18,,,0,,,57,37,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/8/18,,,0,,,51,30,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/7/18,,,0,,,52,26,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/6/18,,,0,,,51,24,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/5/18,,,0,,,51,31,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/4/18,,,0,,,49,28,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/3/18,,,0,,,52,25,29,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/2/18,,,0.01,,,50,37,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/1/18,,,0.01,,,50,38,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/28/18,,,0,,,49,33,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/27/18,,,0,,,47,31,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/26/18,,,0,,,50,29,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/25/18,,,0,,,46,34,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/24/18,,,0.1,0,0,37,21,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/23/18,,,0,,,34,18,21,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/22/18,,,0,0.1,0,33,16,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/21/18,,,0.06,1,1,36,12,16,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/20/18,,,0,0,0,33,12,17,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/19/18,,,0.06,0.5,0,45,21,22,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/18/18,,,0,,,58,36,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/17/18,,,0,,,52,41,47,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/17/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/16/18,,,0,,,50,38,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/16/18,,,0,0,0,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/15/18,,,0,,,49,33,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/15/18,,,0,0,0,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/14/18,,,0.16,,,48,18,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/14/18,,,0.09,2.5,2.5,,,,0.1,0.1,,,,,,
USC00350265,"ARLINGTON, OR US",2/13/18,,,0,,,43,17,18,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/13/18,,,0,0,0,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/12/18,,,0,,,42,22,23,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/12/18,,,0.02,0.5,0,,,,,0,,,,,,
USC00350265,"ARLINGTON, OR US",2/11/18,,,0,,,48,26,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/11/18,,,0,0,0,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/10/18,,,0,,,52,26,26,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/10/18,,,0.01,0.2,0.2,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/9/18,,,0,,,64,43,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/9/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/8/18,,,0,,,61,45,48,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/8/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/7/18,,,0,,,56,43,49,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/7/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/6/18,,,0,,,57,43,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/6/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/5/18,,,0,,,61,49,50,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/5/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/4/18,,,0,,,58,47,50,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/4/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/3/18,,,0,,,61,44,53,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/3/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/2/18,,,0.11,,,48,42,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/2/18,,,0,,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",2/1/18,,,0,,,47,39,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",2/1/18,,,0,0,,,,,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/31/18,,,0,,,49,33,39,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/31/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/31/18,,,0,,,43,29,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/30/18,,,0.05,,,51,43,45,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/30/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/30/18,,,0,,,64,36,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/29/18,,,0,,,48,41,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/29/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/29/18,,,0,,,54,41,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/28/18,,,0.09,,,55,40,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/28/18,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/28/18,,,0.01,,,48,39,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/27/18,,,0.26,,,47,32,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/27/18,,,0.07,0.8,0.5,,,,0.1,,,,,,,
USC00351765,"CONDON, OR US",1/27/18,,,0.07,1,1,40,29,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/26/18,,,0,,,47,30,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/26/18,,,0,0.1,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/26/18,,,0,0.1,0,40,27,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/25/18,,,0.2,,,49,29,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/25/18,,,0.05,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/25/18,,,0.07,,,52,25,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/24/18,,,0.12,,,41,34,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/24/18,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/24/18,,,0,,,46,33,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/23/18,,,0,,,50,32,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/23/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/23/18,,,0,,,42,28,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/22/18,,,0.06,,,46,33,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/22/18,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/22/18,,,0.02,,,43,28,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/21/18,,,0,,,49,28,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/21/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/21/18,,,0,,,43,28,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/20/18,,,0,,,43,32,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/20/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/20/18,,,0,,,41,30,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/19/18,,,0.04,,,51,30,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/19/18,,,0.04,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/19/18,,,0.05,,,44,27,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/18/18,,,0.15,,,44,38,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/18/18,,,0.11,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/18/18,,,0.13,,,56,35,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/17/18,,,0,,,46,33,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/17/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/17/18,,,0,,,47,32,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/16/18,,,0.17,,,42,38,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/16/18,,,0.18,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/16/18,,,0.19,,,35,31,33,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/15/18,,,0,,,42,38,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/15/18,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/15/18,,,0.03,,,34,31,33,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/14/18,,,0,,,56,33,38,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/14/18,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/14/18,,,0,,,57,31,31,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/13/18,,,0,,,52,43,43,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/13/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/13/18,,,0,,,47,36,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/12/18,,,0.16,,,50,40,50,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/12/18,,,0.05,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/12/18,,,0.07,,,51,36,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/11/18,,,0.08,,,49,36,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/11/18,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/11/18,,,0,,,42,31,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/10/18,,,0.04,,,47,36,36,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/10/18,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/10/18,,,0.01,,,43,32,33,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/9/18,,,0.15,,,38,36,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/9/18,,,0.11,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/9/18,,,0.14,,,40,29,37,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/8/18,,,0.02,,,40,34,36,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/8/18,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/8/18,,,0,,,42,29,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/7/18,,,0,,,49,35,37,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/7/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/7/18,,,0,,,42,30,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/6/18,,,0.04,,,37,30,35,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/6/18,,,0.18,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/6/18,,,0.2,,,36,25,33,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/5/18,,,0.02,,,36,30,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/5/18,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/5/18,,,0.02,,,28,23,26,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/4/18,,,0,,,36,26,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/4/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/4/18,,,0,,,24,21,23,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/3/18,,,0,,,33,29,30,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/3/18,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/3/18,,,0,,,22,21,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/2/18,,,0,,,35,25,31,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/2/18,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/2/18,,,0,,,24,21,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",1/1/18,,,0,,,37,23,25,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",1/1/18,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",1/1/18,,,0,,,27,22,22,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/31/17,,,0,,,49,23,23,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/31/17,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/31/17,,,0,,,42,24,24,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/30/17,,,0.3,,,46,33,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/30/17,,,0.15,,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/30/17,,,0.15,,0,54,34,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/29/17,,,0.12,,,33,26,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/29/17,,,0.08,,0.5,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/29/17,,,0.08,,1,47,32,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/28/17,,,0,0,1,31,23,26,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/28/17,,,0,0,4,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/28/17,,,0,,4,35,19,33,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/27/17,,,0,,1,30,24,27,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/27/17,,,0,0,4.5,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/27/17,,,0,,4,24,14,19,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/26/17,,,0,0,2,28,23,24,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/26/17,,,0.02,0.3,5.5,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/26/17,,,0.02,0.3,5,22,14,15,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/25/17,,,0.16,1.4,2,23,17,23,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/25/17,,,0.15,2.2,5,,,,0.5,0.3,,,,,,
USC00351765,"CONDON, OR US",12/25/17,,,0.12,2,5,16,11,16,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/24/17,,,0,0,1,31,10,17,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/24/17,,,0,0,4,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/24/17,,,0,0,4,18,9,11,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/23/17,,,0.11,1.4,1,38,28,28,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/23/17,,,0.12,5,4.8,,,,0.3,,,,,,,
USC00351765,"CONDON, OR US",12/23/17,,,0.23,4.8,4,35,17,17,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/22/17,,,0,,,42,28,34,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/22/17,,,0,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/22/17,,,0,,0,36,21,29,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/21/17,,,0,,,46,25,28,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/21/17,,,0.01,0.2,0.3,,,,0.1,,,,,,,
USC00351765,"CONDON, OR US",12/21/17,,,0.04,0.4,0,36,18,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/20/17,,,0.04,,,61,36,41,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/20/17,,,0.06,0,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/20/17,,,0.04,0,0,54,30,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/19/17,,,0.03,,,54,42,42,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/19/17,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/19/17,,,0,,,49,40,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/18/17,,,0,,,48,40,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/18/17,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/18/17,,,0,,,43,32,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/17/17,,,0,,,40,26,40,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/17/17,,,0.02,0.3,0.5,,,,0.1,,,,,,,
USC00351765,"CONDON, OR US",12/17/17,,,0.03,0.3,0,38,26,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/16/17,,,0,,,41,24,26,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/16/17,,,0,,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/16/17,,,0,,,35,21,26,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/15/17,,,0,,,35,32,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/15/17,,,0,,0,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/15/17,,,0.08,,,24,21,22,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/14/17,,,0,,,35,32,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/14/17,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/14/17,,,0,,,23,19,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/13/17,,,0.01,,,33,31,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/13/17,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/13/17,,,0,,,25,16,19,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/12/17,,,0,,,35,31,31,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/12/17,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/12/17,,,0,,,23,16,17,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/11/17,,,0,,,34,32,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/11/17,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/11/17,,,0,,,22,20,21,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/10/17,,,0,,,35,31,32,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/10/17,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/10/17,,,0,,,23,20,20,,,1,,,,,
USC00350265,"ARLINGTON, OR US",12/9/17,,,0,,,35,32,33,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",12/9/17,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",12/9/17,,,0,,,23,20,21,,,1,,,,,
